fecha,producto,categoria,cantidad,precio_unitario,total,mes,mes_nombre,dia_semana,trimestre
2023-10-30,Memoria RAM,Componentes,3,88.4,265.21,10,October,Monday,4
2023-10-30,Router,Redes,1,53.28,53.28,10,October,Monday,4
2023-10-30,Teclado,Accesorios,2,48.69,97.38,10,October,Monday,4
2023-10-30,Monitor,Computadoras,4,243.5,974.02,10,October,Monday,4
2023-10-30,USB,Accesorios,1,9.26,9.26,10,October,Monday,4
2023-10-30,Disco Duro,Almacenamiento,3,119.32,357.95,10,October,Monday,4
2023-10-31,Mouse,Accesorios,4,14.14,56.54,10,October,Tuesday,4
2023-10-31,Mouse,Accesorios,5,16.11,80.55,10,October,Tuesday,4
2023-10-31,Disco Duro,Almacenamiento,1,122.74,122.74,10,October,Tuesday,4
2023-10-31,Router,Redes,3,50.51,151.53,10,October,Tuesday,4
2023-10-31,Mouse,Accesorios,1,16.01,16.01,10,October,Tuesday,4
2023-10-31,Monitor,Computadoras,4,253.39,1013.56,10,October,Tuesday,4
2023-10-31,USB,Accesorios,2,9.01,18.01,10,October,Tuesday,4
2023-10-31,USB,Accesorios,2,9.95,19.89,10,October,Tuesday,4
2023-10-31,USB,Accesorios,5,10.35,51.77,10,October,Tuesday,4
2023-10-31,Disco Duro,Almacenamiento,4,109.89,439.57,10,October,Tuesday,4
2023-10-31,Monitor,Computadoras,5,231.74,1158.7,10,October,Tuesday,4
2023-10-31,Mouse,Accesorios,4,14.91,59.64,10,October,Tuesday,4
2023-10-31,Memoria RAM,Componentes,2,90.54,181.09,10,October,Tuesday,4
2023-10-31,Router,Redes,4,58.27,233.07,10,October,Tuesday,4
2023-11-01,Monitor,Computadoras,3,262.09,786.27,11,November,Wednesday,4
2023-11-01,USB,Accesorios,5,10.58,52.92,11,November,Wednesday,4
2023-11-01,Teclado,Accesorios,5,47.58,237.9,11,November,Wednesday,4
2023-11-01,Webcam,Accesorios,2,80.8,161.6,11,November,Wednesday,4
2023-11-01,Webcam,Accesorios,4,81.05,324.19,11,November,Wednesday,4
2023-11-01,Mouse,Accesorios,2,15.75,31.5,11,November,Wednesday,4
2023-11-01,Auriculares,Accesorios,2,54.8,109.6,11,November,Wednesday,4
2023-11-01,Mouse,Accesorios,1,14.83,14.83,11,November,Wednesday,4
2023-11-01,Monitor,Computadoras,2,249.27,498.53,11,November,Wednesday,4
2023-11-01,Auriculares,Accesorios,3,58.25,174.74,11,November,Wednesday,4
2023-11-01,Monitor,Computadoras,4,246.95,987.78,11,November,Wednesday,4
2023-11-01,Laptop,Computadoras,3,817.31,2451.94,11,November,Wednesday,4
2023-11-02,USB,Accesorios,1,10.17,10.17,11,November,Thursday,4
2023-11-02,Laptop,Computadoras,2,797.61,1595.22,11,November,Thursday,4
2023-11-02,Webcam,Accesorios,4,85.36,341.44,11,November,Thursday,4
2023-11-02,Disco Duro,Almacenamiento,1,130.72,130.72,11,November,Thursday,4
2023-11-02,Auriculares,Accesorios,5,56.61,283.03,11,November,Thursday,4
2023-11-02,USB,Accesorios,4,9.36,37.44,11,November,Thursday,4
2023-11-02,Teclado,Accesorios,1,48.95,48.95,11,November,Thursday,4
2023-11-03,Monitor,Computadoras,1,269.3,269.3,11,November,Friday,4
2023-11-03,Monitor,Computadoras,1,271.39,271.39,11,November,Friday,4
2023-11-03,Mouse,Accesorios,3,15.37,46.12,11,November,Friday,4
2023-11-03,Disco Duro,Almacenamiento,5,110.42,552.1,11,November,Friday,4
2023-11-03,Router,Redes,2,57.74,115.48,11,November,Friday,4
2023-11-03,USB,Accesorios,4,9.02,36.07,11,November,Friday,4
2023-11-03,Mouse,Accesorios,3,13.96,41.87,11,November,Friday,4
2023-11-04,USB,Accesorios,4,10.31,41.23,11,November,Saturday,4
2023-11-04,Webcam,Accesorios,1,80.07,80.07,11,November,Saturday,4
2023-11-04,Mouse,Accesorios,5,16.31,81.54,11,November,Saturday,4
2023-11-04,Router,Redes,4,51.79,207.16,11,November,Saturday,4
2023-11-04,Auriculares,Accesorios,1,63.24,63.24,11,November,Saturday,4
2023-11-04,Disco Duro,Almacenamiento,5,131.84,659.19,11,November,Saturday,4
2023-11-04,Laptop,Computadoras,3,767.93,2303.8,11,November,Saturday,4
2023-11-04,Disco Duro,Almacenamiento,3,122.86,368.59,11,November,Saturday,4
2023-11-04,Disco Duro,Almacenamiento,5,108.02,540.11,11,November,Saturday,4
2023-11-04,Teclado,Accesorios,4,48.53,194.14,11,November,Saturday,4
2023-11-04,Monitor,Computadoras,3,270.19,810.57,11,November,Saturday,4
2023-11-04,Auriculares,Accesorios,4,60.3,241.2,11,November,Saturday,4
2023-11-04,Mouse,Accesorios,2,14.84,29.69,11,November,Saturday,4
2023-11-05,Webcam,Accesorios,2,86.64,173.27,11,November,Sunday,4
2023-11-05,Auriculares,Accesorios,1,62.73,62.73,11,November,Sunday,4
2023-11-05,USB,Accesorios,5,10.22,51.09,11,November,Sunday,4
2023-11-05,Webcam,Accesorios,4,84.03,336.14,11,November,Sunday,4
2023-11-05,Mouse,Accesorios,3,16.18,48.55,11,November,Sunday,4
2023-11-05,Teclado,Accesorios,5,47.77,238.83,11,November,Sunday,4
2023-11-05,Webcam,Accesorios,4,87.73,350.91,11,November,Sunday,4
2023-11-05,USB,Accesorios,4,10.27,41.06,11,November,Sunday,4
2023-11-05,USB,Accesorios,3,9.52,28.56,11,November,Sunday,4
2023-11-05,Mouse,Accesorios,2,13.56,27.13,11,November,Sunday,4
2023-11-05,Disco Duro,Almacenamiento,1,118.0,118.0,11,November,Sunday,4
2023-11-05,Teclado,Accesorios,1,46.35,46.35,11,November,Sunday,4
2023-11-05,USB,Accesorios,4,9.7,38.78,11,November,Sunday,4
2023-11-05,Memoria RAM,Componentes,3,95.9,287.71,11,November,Sunday,4
2023-11-05,Laptop,Computadoras,2,762.48,1524.96,11,November,Sunday,4
2023-11-05,Laptop,Computadoras,1,763.01,763.01,11,November,Sunday,4
2023-11-05,Mouse,Accesorios,4,15.32,61.28,11,November,Sunday,4
2023-11-05,Disco Duro,Almacenamiento,5,117.79,588.96,11,November,Sunday,4
2023-11-05,Webcam,Accesorios,4,75.56,302.25,11,November,Sunday,4
2023-11-05,Monitor,Computadoras,1,258.76,258.76,11,November,Sunday,4
2023-11-06,Laptop,Computadoras,1,808.97,808.97,11,November,Monday,4
2023-11-06,USB,Accesorios,3,10.25,30.75,11,November,Monday,4
2023-11-06,Mouse,Accesorios,1,13.81,13.81,11,November,Monday,4
2023-11-06,Webcam,Accesorios,3,73.51,220.52,11,November,Monday,4
2023-11-06,Disco Duro,Almacenamiento,4,108.49,433.97,11,November,Monday,4
2023-11-06,Laptop,Computadoras,3,731.67,2195.02,11,November,Monday,4
2023-11-07,Disco Duro,Almacenamiento,2,128.32,256.65,11,November,Tuesday,4
2023-11-07,Webcam,Accesorios,1,82.91,82.91,11,November,Tuesday,4
2023-11-07,USB,Accesorios,2,9.46,18.93,11,November,Tuesday,4
2023-11-07,Memoria RAM,Componentes,4,83.22,332.88,11,November,Tuesday,4
2023-11-07,Monitor,Computadoras,1,230.96,230.96,11,November,Tuesday,4
2023-11-07,Monitor,Computadoras,2,239.4,478.8,11,November,Tuesday,4
2023-11-07,Disco Duro,Almacenamiento,5,117.54,587.71,11,November,Tuesday,4
2023-11-07,Monitor,Computadoras,4,269.41,1077.64,11,November,Tuesday,4
2023-11-07,Disco Duro,Almacenamiento,1,128.28,128.28,11,November,Tuesday,4
2023-11-07,Auriculares,Accesorios,2,56.13,112.26,11,November,Tuesday,4
2023-11-07,Auriculares,Accesorios,4,59.88,239.52,11,November,Tuesday,4
2023-11-07,Auriculares,Accesorios,4,58.39,233.58,11,November,Tuesday,4
2023-11-07,Teclado,Accesorios,1,41.68,41.68,11,November,Tuesday,4
2023-11-07,Teclado,Accesorios,4,47.79,191.18,11,November,Tuesday,4
2023-11-07,Mouse,Accesorios,4,14.73,58.94,11,November,Tuesday,4
2023-11-07,Webcam,Accesorios,3,72.54,217.62,11,November,Tuesday,4
2023-11-07,Laptop,Computadoras,4,784.74,3138.95,11,November,Tuesday,4
2023-11-08,Disco Duro,Almacenamiento,1,120.45,120.45,11,November,Wednesday,4
2023-11-08,Teclado,Accesorios,1,45.12,45.12,11,November,Wednesday,4
2023-11-08,Webcam,Accesorios,3,73.04,219.11,11,November,Wednesday,4
2023-11-08,Mouse,Accesorios,2,14.91,29.82,11,November,Wednesday,4
2023-11-08,Webcam,Accesorios,2,82.87,165.74,11,November,Wednesday,4
2023-11-08,USB,Accesorios,2,9.78,19.55,11,November,Wednesday,4
2023-11-09,Webcam,Accesorios,4,74.36,297.44,11,November,Thursday,4
2023-11-09,Monitor,Computadoras,1,231.81,231.81,11,November,Thursday,4
2023-11-09,Mouse,Accesorios,5,14.4,72.02,11,November,Thursday,4
2023-11-09,Monitor,Computadoras,2,269.43,538.86,11,November,Thursday,4
2023-11-09,Auriculares,Accesorios,3,62.92,188.77,11,November,Thursday,4
2023-11-09,Auriculares,Accesorios,5,62.01,310.03,11,November,Thursday,4
2023-11-09,USB,Accesorios,3,10.43,31.3,11,November,Thursday,4
2023-11-09,Teclado,Accesorios,4,48.16,192.64,11,November,Thursday,4
2023-11-09,Auriculares,Accesorios,4,56.46,225.85,11,November,Thursday,4
2023-11-09,USB,Accesorios,5,10.26,51.29,11,November,Thursday,4
2023-11-09,USB,Accesorios,1,9.66,9.66,11,November,Thursday,4
2023-11-10,USB,Accesorios,2,10.78,21.56,11,November,Friday,4
2023-11-10,USB,Accesorios,5,10.25,51.23,11,November,Friday,4
2023-11-10,Auriculares,Accesorios,4,60.5,242.01,11,November,Friday,4
2023-11-10,Mouse,Accesorios,2,15.68,31.35,11,November,Friday,4
2023-11-10,Disco Duro,Almacenamiento,5,114.25,571.25,11,November,Friday,4
2023-11-10,Webcam,Accesorios,5,80.73,403.65,11,November,Friday,4
2023-11-10,Memoria RAM,Componentes,1,95.23,95.23,11,November,Friday,4
2023-11-10,Laptop,Computadoras,4,780.74,3122.96,11,November,Friday,4
2023-11-10,Auriculares,Accesorios,5,61.07,305.35,11,November,Friday,4
2023-11-10,Teclado,Accesorios,4,45.73,182.9,11,November,Friday,4
2023-11-10,Teclado,Accesorios,5,43.49,217.47,11,November,Friday,4
2023-11-10,Laptop,Computadoras,1,763.93,763.93,11,November,Friday,4
2023-11-11,Router,Redes,5,55.07,275.33,11,November,Saturday,4
2023-11-11,Monitor,Computadoras,3,238.34,715.01,11,November,Saturday,4
2023-11-11,Memoria RAM,Componentes,4,94.5,378.0,11,November,Saturday,4
2023-11-11,Memoria RAM,Componentes,2,93.58,187.16,11,November,Saturday,4
2023-11-11,Laptop,Computadoras,5,846.88,4234.41,11,November,Saturday,4
2023-11-11,Mouse,Accesorios,4,15.5,62.0,11,November,Saturday,4
2023-11-11,USB,Accesorios,3,9.43,28.28,11,November,Saturday,4
2023-11-11,Laptop,Computadoras,4,768.68,3074.72,11,November,Saturday,4
2023-11-11,Laptop,Computadoras,5,870.77,4353.87,11,November,Saturday,4
2023-11-11,Webcam,Accesorios,4,72.67,290.69,11,November,Saturday,4
2023-11-11,Auriculares,Accesorios,1,54.65,54.65,11,November,Saturday,4
2023-11-11,Router,Redes,3,60.27,180.82,11,November,Saturday,4
2023-11-11,Auriculares,Accesorios,1,65.07,65.07,11,November,Saturday,4
2023-11-11,Router,Redes,3,56.36,169.08,11,November,Saturday,4
2023-11-11,Router,Redes,5,53.47,267.33,11,November,Saturday,4
2023-11-11,Router,Redes,2,53.62,107.24,11,November,Saturday,4
2023-11-12,Router,Redes,4,56.84,227.36,11,November,Sunday,4
2023-11-12,Laptop,Computadoras,1,834.12,834.12,11,November,Sunday,4
2023-11-12,Webcam,Accesorios,4,81.91,327.62,11,November,Sunday,4
2023-11-12,Webcam,Accesorios,3,82.52,247.56,11,November,Sunday,4
2023-11-12,Webcam,Accesorios,2,85.13,170.27,11,November,Sunday,4
2023-11-13,Monitor,Computadoras,1,242.95,242.95,11,November,Monday,4
2023-11-13,Webcam,Accesorios,3,85.13,255.39,11,November,Monday,4
2023-11-13,Teclado,Accesorios,2,42.83,85.65,11,November,Monday,4
2023-11-13,Memoria RAM,Componentes,2,81.84,163.68,11,November,Monday,4
2023-11-13,Router,Redes,4,60.24,240.96,11,November,Monday,4
2023-11-13,Memoria RAM,Componentes,1,98.16,98.16,11,November,Monday,4
2023-11-13,Laptop,Computadoras,5,833.48,4167.42,11,November,Monday,4
2023-11-13,Disco Duro,Almacenamiento,2,121.31,242.63,11,November,Monday,4
2023-11-13,Auriculares,Accesorios,1,56.29,56.29,11,November,Monday,4
2023-11-13,Webcam,Accesorios,5,76.05,380.26,11,November,Monday,4
2023-11-13,Laptop,Computadoras,2,875.82,1751.64,11,November,Monday,4
2023-11-14,Router,Redes,1,52.06,52.06,11,November,Tuesday,4
2023-11-14,Monitor,Computadoras,5,239.5,1197.52,11,November,Tuesday,4
2023-11-14,Router,Redes,5,50.48,252.4,11,November,Tuesday,4
2023-11-14,Mouse,Accesorios,3,14.0,42.0,11,November,Tuesday,4
2023-11-14,Memoria RAM,Componentes,2,98.97,197.94,11,November,Tuesday,4
2023-11-14,Monitor,Computadoras,2,253.28,506.56,11,November,Tuesday,4
2023-11-14,Memoria RAM,Componentes,2,95.93,191.86,11,November,Tuesday,4
2023-11-14,Laptop,Computadoras,2,859.76,1719.51,11,November,Tuesday,4
2023-11-14,Router,Redes,2,55.34,110.69,11,November,Tuesday,4
2023-11-14,Laptop,Computadoras,4,737.1,2948.41,11,November,Tuesday,4
2023-11-14,Disco Duro,Almacenamiento,1,118.45,118.45,11,November,Tuesday,4
2023-11-14,Teclado,Accesorios,5,47.58,237.88,11,November,Tuesday,4
2023-11-14,Router,Redes,4,57.66,230.63,11,November,Tuesday,4
2023-11-14,Disco Duro,Almacenamiento,3,130.98,392.95,11,November,Tuesday,4
2023-11-15,Laptop,Computadoras,1,772.86,772.86,11,November,Wednesday,4
2023-11-15,Router,Redes,1,53.31,53.31,11,November,Wednesday,4
2023-11-15,Monitor,Computadoras,4,231.23,924.9,11,November,Wednesday,4
2023-11-15,Laptop,Computadoras,1,749.27,749.27,11,November,Wednesday,4
2023-11-15,Teclado,Accesorios,3,44.94,134.82,11,November,Wednesday,4
2023-11-15,Mouse,Accesorios,5,14.23,71.15,11,November,Wednesday,4
2023-11-15,Teclado,Accesorios,4,40.95,163.79,11,November,Wednesday,4
2023-11-15,Teclado,Accesorios,2,42.79,85.58,11,November,Wednesday,4
2023-11-15,Memoria RAM,Componentes,3,97.08,291.25,11,November,Wednesday,4
2023-11-15,Teclado,Accesorios,5,49.28,246.4,11,November,Wednesday,4
2023-11-15,USB,Accesorios,5,9.99,49.97,11,November,Wednesday,4
2023-11-15,Auriculares,Accesorios,2,59.65,119.29,11,November,Wednesday,4
2023-11-16,Monitor,Computadoras,2,262.28,524.55,11,November,Thursday,4
2023-11-16,Memoria RAM,Componentes,1,92.66,92.66,11,November,Thursday,4
2023-11-16,Disco Duro,Almacenamiento,1,131.26,131.26,11,November,Thursday,4
2023-11-16,Memoria RAM,Componentes,3,84.52,253.57,11,November,Thursday,4
2023-11-16,Mouse,Accesorios,3,13.96,41.88,11,November,Thursday,4
2023-11-16,USB,Accesorios,4,10.18,40.72,11,November,Thursday,4
2023-11-16,Mouse,Accesorios,1,15.88,15.88,11,November,Thursday,4
2023-11-16,Monitor,Computadoras,5,236.87,1184.33,11,November,Thursday,4
2023-11-16,Monitor,Computadoras,4,271.9,1087.6,11,November,Thursday,4
2023-11-16,Monitor,Computadoras,5,259.89,1299.45,11,November,Thursday,4
2023-11-16,Router,Redes,4,55.65,222.61,11,November,Thursday,4
2023-11-16,Teclado,Accesorios,3,45.91,137.73,11,November,Thursday,4
2023-11-16,Auriculares,Accesorios,1,57.51,57.51,11,November,Thursday,4
2023-11-16,Monitor,Computadoras,3,266.93,800.8,11,November,Thursday,4
2023-11-16,Mouse,Accesorios,4,16.01,64.05,11,November,Thursday,4
2023-11-16,Monitor,Computadoras,3,229.15,687.44,11,November,Thursday,4
2023-11-17,Mouse,Accesorios,3,15.0,45.01,11,November,Friday,4
2023-11-17,Monitor,Computadoras,5,259.69,1298.44,11,November,Friday,4
2023-11-17,Webcam,Accesorios,3,85.65,256.94,11,November,Friday,4
2023-11-17,Mouse,Accesorios,3,14.27,42.8,11,November,Friday,4
2023-11-17,Memoria RAM,Componentes,1,81.87,81.87,11,November,Friday,4
2023-11-17,Webcam,Accesorios,2,81.6,163.21,11,November,Friday,4
2023-11-17,Teclado,Accesorios,5,48.42,242.12,11,November,Friday,4
2023-11-17,Router,Redes,2,54.55,109.1,11,November,Friday,4
2023-11-17,Webcam,Accesorios,5,81.3,406.52,11,November,Friday,4
2023-11-17,Memoria RAM,Componentes,5,89.3,446.49,11,November,Friday,4
2023-11-17,Auriculares,Accesorios,1,54.2,54.2,11,November,Friday,4
2023-11-17,Disco Duro,Almacenamiento,3,116.85,350.56,11,November,Friday,4
2023-11-17,Disco Duro,Almacenamiento,1,110.48,110.48,11,November,Friday,4
2023-11-18,Mouse,Accesorios,2,15.37,30.74,11,November,Saturday,4
2023-11-18,Disco Duro,Almacenamiento,1,111.17,111.17,11,November,Saturday,4
2023-11-18,Teclado,Accesorios,3,48.69,146.08,11,November,Saturday,4
2023-11-18,Webcam,Accesorios,4,79.98,319.92,11,November,Saturday,4
2023-11-18,Monitor,Computadoras,1,237.58,237.58,11,November,Saturday,4
2023-11-18,Teclado,Accesorios,5,44.23,221.16,11,November,Saturday,4
2023-11-18,Auriculares,Accesorios,1,64.19,64.19,11,November,Saturday,4
2023-11-19,Disco Duro,Almacenamiento,2,127.55,255.1,11,November,Sunday,4
2023-11-19,Router,Redes,2,52.21,104.42,11,November,Sunday,4
2023-11-19,Monitor,Computadoras,1,236.77,236.77,11,November,Sunday,4
2023-11-19,Auriculares,Accesorios,3,61.35,184.04,11,November,Sunday,4
2023-11-19,Router,Redes,2,55.99,111.98,11,November,Sunday,4
2023-11-19,Disco Duro,Almacenamiento,3,126.95,380.86,11,November,Sunday,4
2023-11-19,Monitor,Computadoras,3,228.3,684.89,11,November,Sunday,4
2023-11-19,Memoria RAM,Componentes,4,94.8,379.19,11,November,Sunday,4
2023-11-19,Auriculares,Accesorios,1,64.58,64.58,11,November,Sunday,4
2023-11-19,Auriculares,Accesorios,1,60.67,60.67,11,November,Sunday,4
2023-11-19,Memoria RAM,Componentes,1,89.89,89.89,11,November,Sunday,4
2023-11-19,Disco Duro,Almacenamiento,1,121.06,121.06,11,November,Sunday,4
2023-11-19,Router,Redes,4,55.38,221.5,11,November,Sunday,4
2023-11-19,Webcam,Accesorios,3,85.98,257.93,11,November,Sunday,4
2023-11-20,Auriculares,Accesorios,2,64.38,128.75,11,November,Monday,4
2023-11-20,Auriculares,Accesorios,5,54.52,272.59,11,November,Monday,4
2023-11-20,Webcam,Accesorios,2,72.87,145.73,11,November,Monday,4
2023-11-20,Webcam,Accesorios,4,77.37,309.49,11,November,Monday,4
2023-11-20,Memoria RAM,Componentes,3,98.27,294.82,11,November,Monday,4
2023-11-20,USB,Accesorios,5,10.64,53.2,11,November,Monday,4
2023-11-20,Monitor,Computadoras,1,263.36,263.36,11,November,Monday,4
2023-11-20,Laptop,Computadoras,2,785.52,1571.03,11,November,Monday,4
2023-11-20,Auriculares,Accesorios,1,57.56,57.56,11,November,Monday,4
2023-11-20,USB,Accesorios,4,9.94,39.74,11,November,Monday,4
2023-11-20,USB,Accesorios,3,10.3,30.9,11,November,Monday,4
2023-11-20,Monitor,Computadoras,4,243.91,975.64,11,November,Monday,4
2023-11-20,Mouse,Accesorios,1,14.43,14.43,11,November,Monday,4
2023-11-20,Mouse,Accesorios,4,13.53,54.11,11,November,Monday,4
2023-11-20,Router,Redes,5,60.47,302.35,11,November,Monday,4
2023-11-21,Memoria RAM,Componentes,5,97.71,488.57,11,November,Tuesday,4
2023-11-21,Mouse,Accesorios,2,16.04,32.07,11,November,Tuesday,4
2023-11-21,Webcam,Accesorios,2,77.67,155.34,11,November,Tuesday,4
2023-11-21,Auriculares,Accesorios,3,65.72,197.15,11,November,Tuesday,4
2023-11-21,Webcam,Accesorios,4,74.94,299.76,11,November,Tuesday,4
2023-11-21,USB,Accesorios,1,9.02,9.02,11,November,Tuesday,4
2023-11-21,Monitor,Computadoras,5,248.86,1244.29,11,November,Tuesday,4
2023-11-21,Laptop,Computadoras,5,863.3,4316.52,11,November,Tuesday,4
2023-11-22,USB,Accesorios,4,10.25,41.01,11,November,Wednesday,4
2023-11-22,Teclado,Accesorios,2,42.79,85.57,11,November,Wednesday,4
2023-11-22,Webcam,Accesorios,5,83.2,416.02,11,November,Wednesday,4
2023-11-22,Monitor,Computadoras,4,229.55,918.21,11,November,Wednesday,4
2023-11-22,Monitor,Computadoras,5,235.53,1177.66,11,November,Wednesday,4
2023-11-22,Memoria RAM,Componentes,1,97.4,97.4,11,November,Wednesday,4
2023-11-22,Mouse,Accesorios,3,15.45,46.34,11,November,Wednesday,4
2023-11-22,Webcam,Accesorios,5,86.25,431.27,11,November,Wednesday,4
2023-11-22,Teclado,Accesorios,3,48.87,146.62,11,November,Wednesday,4
2023-11-22,Auriculares,Accesorios,3,63.61,190.84,11,November,Wednesday,4
2023-11-22,Memoria RAM,Componentes,4,96.74,386.95,11,November,Wednesday,4
2023-11-22,Mouse,Accesorios,1,14.99,14.99,11,November,Wednesday,4
2023-11-22,USB,Accesorios,2,10.23,20.46,11,November,Wednesday,4
2023-11-22,Monitor,Computadoras,2,240.17,480.34,11,November,Wednesday,4
2023-11-22,Webcam,Accesorios,4,80.4,321.58,11,November,Wednesday,4
2023-11-22,Auriculares,Accesorios,5,62.19,310.95,11,November,Wednesday,4
2023-11-23,Memoria RAM,Componentes,1,97.78,97.78,11,November,Thursday,4
2023-11-23,Memoria RAM,Componentes,4,85.78,343.12,11,November,Thursday,4
2023-11-23,Laptop,Computadoras,2,863.09,1726.18,11,November,Thursday,4
2023-11-23,Disco Duro,Almacenamiento,1,130.68,130.68,11,November,Thursday,4
2023-11-23,Webcam,Accesorios,2,83.0,166.0,11,November,Thursday,4
2023-11-23,Teclado,Accesorios,1,49.43,49.43,11,November,Thursday,4
2023-11-23,Auriculares,Accesorios,3,65.24,195.72,11,November,Thursday,4
2023-11-23,Router,Redes,1,55.76,55.76,11,November,Thursday,4
2023-11-24,Monitor,Computadoras,4,246.61,986.42,11,November,Friday,4
2023-11-24,Router,Redes,2,57.54,115.07,11,November,Friday,4
2023-11-24,Router,Redes,2,50.03,100.06,11,November,Friday,4
2023-11-24,Auriculares,Accesorios,2,62.55,125.09,11,November,Friday,4
2023-11-24,Memoria RAM,Componentes,2,85.42,170.83,11,November,Friday,4
2023-11-24,Memoria RAM,Componentes,1,84.87,84.87,11,November,Friday,4
2023-11-24,Laptop,Computadoras,4,755.64,3022.56,11,November,Friday,4
2023-11-24,Disco Duro,Almacenamiento,4,129.0,516.0,11,November,Friday,4
2023-11-24,Monitor,Computadoras,4,234.41,937.64,11,November,Friday,4
2023-11-25,Webcam,Accesorios,1,72.24,72.24,11,November,Saturday,4
2023-11-25,USB,Accesorios,1,9.88,9.88,11,November,Saturday,4
2023-11-25,Webcam,Accesorios,2,79.29,158.59,11,November,Saturday,4
2023-11-25,Laptop,Computadoras,5,847.79,4238.95,11,November,Saturday,4
2023-11-25,Webcam,Accesorios,4,73.09,292.37,11,November,Saturday,4
2023-11-25,Mouse,Accesorios,3,14.08,42.24,11,November,Saturday,4
2023-11-25,USB,Accesorios,5,10.62,53.09,11,November,Saturday,4
2023-11-25,USB,Accesorios,4,9.27,37.07,11,November,Saturday,4
2023-11-25,Monitor,Computadoras,2,226.12,452.24,11,November,Saturday,4
2023-11-25,Teclado,Accesorios,1,42.87,42.87,11,November,Saturday,4
2023-11-25,Auriculares,Accesorios,3,61.52,184.55,11,November,Saturday,4
2023-11-26,Teclado,Accesorios,1,41.35,41.35,11,November,Sunday,4
2023-11-26,Mouse,Accesorios,3,15.75,47.25,11,November,Sunday,4
2023-11-26,Mouse,Accesorios,2,16.19,32.39,11,November,Sunday,4
2023-11-26,Disco Duro,Almacenamiento,1,112.69,112.69,11,November,Sunday,4
2023-11-26,Mouse,Accesorios,2,14.19,28.39,11,November,Sunday,4
2023-11-26,Monitor,Computadoras,2,238.39,476.78,11,November,Sunday,4
2023-11-27,Mouse,Accesorios,5,14.62,73.09,11,November,Monday,4
2023-11-27,Disco Duro,Almacenamiento,1,112.25,112.25,11,November,Monday,4
2023-11-27,Monitor,Computadoras,1,226.25,226.25,11,November,Monday,4
2023-11-27,Mouse,Accesorios,4,13.94,55.74,11,November,Monday,4
2023-11-27,Mouse,Accesorios,1,16.07,16.07,11,November,Monday,4
2023-11-27,Disco Duro,Almacenamiento,3,111.48,334.45,11,November,Monday,4
2023-11-27,Laptop,Computadoras,5,783.03,3915.16,11,November,Monday,4
2023-11-27,Monitor,Computadoras,1,236.45,236.45,11,November,Monday,4
2023-11-27,Disco Duro,Almacenamiento,5,123.76,618.78,11,November,Monday,4
2023-11-27,Webcam,Accesorios,4,85.31,341.24,11,November,Monday,4
2023-11-27,Memoria RAM,Componentes,5,81.28,406.38,11,November,Monday,4
2023-11-27,Webcam,Accesorios,2,81.7,163.4,11,November,Monday,4
2023-11-28,Monitor,Computadoras,5,239.24,1196.22,11,November,Tuesday,4
2023-11-28,Laptop,Computadoras,2,749.22,1498.45,11,November,Tuesday,4
2023-11-28,Teclado,Accesorios,5,40.91,204.53,11,November,Tuesday,4
2023-11-28,Disco Duro,Almacenamiento,5,117.79,588.94,11,November,Tuesday,4
2023-11-28,Disco Duro,Almacenamiento,5,114.05,570.26,11,November,Tuesday,4
2023-11-28,USB,Accesorios,1,10.18,10.18,11,November,Tuesday,4
2023-11-28,Memoria RAM,Componentes,2,85.05,170.09,11,November,Tuesday,4
2023-11-28,Memoria RAM,Componentes,5,88.81,444.03,11,November,Tuesday,4
2023-11-28,Teclado,Accesorios,5,47.24,236.2,11,November,Tuesday,4
2023-11-28,Router,Redes,2,55.03,110.05,11,November,Tuesday,4
2023-11-28,Teclado,Accesorios,1,46.86,46.86,11,November,Tuesday,4
2023-11-28,Memoria RAM,Componentes,2,92.39,184.77,11,November,Tuesday,4
2023-11-28,Memoria RAM,Componentes,4,97.15,388.62,11,November,Tuesday,4
2023-11-28,Router,Redes,5,58.15,290.77,11,November,Tuesday,4
2023-11-29,Auriculares,Accesorios,3,62.06,186.18,11,November,Wednesday,4
2023-11-29,Router,Redes,1,56.89,56.89,11,November,Wednesday,4
2023-11-29,Webcam,Accesorios,4,84.22,336.87,11,November,Wednesday,4
2023-11-29,Laptop,Computadoras,2,785.73,1571.46,11,November,Wednesday,4
2023-11-29,Router,Redes,2,50.2,100.41,11,November,Wednesday,4
2023-11-29,Teclado,Accesorios,4,43.21,172.83,11,November,Wednesday,4
2023-11-29,Teclado,Accesorios,2,47.49,94.98,11,November,Wednesday,4
2023-11-29,Router,Redes,1,50.8,50.8,11,November,Wednesday,4
2023-11-29,Webcam,Accesorios,5,83.29,416.45,11,November,Wednesday,4
2023-11-29,Teclado,Accesorios,5,47.0,235.0,11,November,Wednesday,4
2023-11-29,Monitor,Computadoras,2,249.7,499.4,11,November,Wednesday,4
2023-11-29,Mouse,Accesorios,3,16.36,49.09,11,November,Wednesday,4
2023-11-29,Router,Redes,1,57.17,57.17,11,November,Wednesday,4
2023-11-29,Webcam,Accesorios,1,72.41,72.41,11,November,Wednesday,4
2023-11-29,Memoria RAM,Componentes,5,98.45,492.23,11,November,Wednesday,4
2023-11-29,Auriculares,Accesorios,3,65.54,196.62,11,November,Wednesday,4
